ProjectNumber,ModNumber,ModTitle,POPStart,POPEnd,AwardAmount,FundingAmount,Action,Import Status,Reason,
090067.001,NULL,NULL,2018-05-04T00:00:00,2018-06-20T00:00:00,0,1434.00, ,Success,Added successfully,
090068.001,NULL,NULL,2018-06-05T00:00:00,2018-07-05T00:00:00,0,8610.00, ,Success,Added successfully,
090069,0,IDIQ JOC No money funded. Funds will be placed on Individual Delivery Orders.,2018-06-29T00:00:00,2019-06-28T00:00:00,0,0, ,Success,Added successfully,
090069,1,"Administrative mod to update coefficients, technical exhibit, WAWF Clause.",10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
090069,3,"Due to Client's system, this mod came out as P0003 instead of P0002. The purpose of this unilateral modificatoin is to update Unit Price Book (UPB) "Job Order Contract Construction Task Catalog" and the "Job Order Contract Technical Specifications" dated August 2018.",10/18/2019,10/18/2019,0,0, ,Fail,Error while updating in database i.e: String or binary data would be truncated.
The statement has been terminated.,
090069.001,0,NULL,2018-07-03T00:00:00,2019-07-02T00:00:00,0,500000.00, ,Success,Added successfully,
090069.001,1,The purpose of this modification is to update CLIN description with the correct contract number. ,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
090069.002,0,NULL,2018-10-09T00:00:00,2018-11-23T00:00:00,0,56804.87, ,Success,Added successfully,
090069.002,1,NULL,2018-10-22T00:00:00,2018-12-06T00:00:00,0,0, ,Fail,Duplicate Mod Title,
090069.002,2,NULL,2018-12-06T00:00:00,2018-12-16T00:00:00,0,1076.26, ,Fail,Duplicate Mod Title,
090069.003,0,NULL,2018-09-29T00:00:00,2019-01-27T00:00:00,0,137028.38, ,Success,Added successfully,
090069.004,0,NULL,2018-09-29T00:00:00,2018-11-20T00:00:00,0,30456.75, ,Success,Added successfully,
090069.004,1,POP Extension. No Cost.,2019-03-18T00:00:00,2019-04-19T00:00:00,0,0, ,Success,Added successfully,
090069.005,0,NULL,2019-05-07T00:00:00,2019-07-13T00:00:00,0,29700.35, ,Success,Added successfully,
090069.005,01,NULL,2019-05-07T00:00:00,2019-07-13T00:00:00,0,1992.06, ,Fail,Duplicate Mod Title,
090069.006,0,NULL,2019-05-15T00:00:00,2019-06-29T00:00:00,0,11493.60, ,Success,Added successfully,
090070,NULL,Project will paid for by Credit Card,2018-07-11T00:00:00,2018-08-31T00:00:00,0,1457.00, ,Success,Added successfully,
090071,NULL,NULL,2018-07-10T00:00:00,2018-08-09T00:00:00,0,2435.20, ,Success,Added successfully,
090072,00,AF Credit Card purchase,2018-07-17T00:00:00,2018-07-31T00:00:00,0,2467.82, ,Success,Added successfully,
090073,NULL,P-Card ,2018-07-31T00:00:00,2018-09-05T00:00:00,0,2475.00, ,Success,Added successfully,
090076,NULL,NULL,2018-10-01T00:00:00,2018-11-30T00:00:00,0,2435.20, ,Success,Added successfully,
090077,NULL,Time and Material Contract NTE 5000.00  Bucket Truck Rate is 475.00 daily,2018-10-31T00:00:00,2018-11-30T00:00:00,0,5000.00, ,Success,Added successfully,
090078,NULL,No Contract or LBA from client.  Project being entered using the not yet accepted proposal that was sent to the client. Have to enter into Dashboard without correct documents because subcontractor has billed for this project and charge codes are needed to generate a PO by the PM.,2018-11-07T00:00:00,2018-12-31T00:00:00,0,4897.59, ,Fail,Error while updating in database i.e: String or binary data would be truncated.
The statement has been terminated.,
090079.001.01,NULL,NULL,2018-12-03T00:00:00,2018-12-31T00:00:00,0,25000.00, ,Success,Added successfully,
090080,NULL,NULL,2019-01-08T00:00:00,2019-02-28T00:00:00,0,2850.75, ,Success,Added successfully,
090081,00,"Credit Card Purchase - Holly Kain - 507 ADAS Unit Program Coordinator  3890 Tyndall Ave  Nellis, AFB, NV 89191",2019-03-13T00:00:00,2019-04-30T00:00:00,0,1950.00, ,Success,Added successfully,
090082,00,CREDIT CARD PURCHASE TO INSTALL CEILING MOUNDING,2019-04-01T00:00:00,2019-04-30T00:00:00,0,1000.00, ,Success,Added successfully,
090083,00,8/22/19 added fully executed subcontract - just a notice of award.  entering into DASHBOARD to allow PM to charge to project - complete submittals and schedules that will become part of subcontract,2019-08-12T00:00:00,2019-12-31T00:00:00,0,224913.02, ,Success,Added successfully,
090084,00,Credit card purchase for countertop to be installed in building 11,2019-09-19T00:00:00,2019-11-29T00:00:00,0,3800.00, ,Success,Added successfully,
090085,00,CREDIT CARD PURCHASE,2019-09-23T00:00:00,2019-10-30T00:00:00,0,800.00, ,Success,Added successfully,
0A0001,0,NULL,2017-01-01T00:00:00,2018-12-31T00:00:00,0,0, ,Success,Added successfully,
0A0001.001,NULL,NULL,2015-06-08T00:00:00,2016-09-01T00:00:00,0,4771939.00, ,Success,Added successfully,
0A0001.001,P00001,NULL,2015-06-08T00:00:00,2016-09-01T00:00:00,0,0, ,Fail,Duplicate Mod Title,
0A0001.001,P00002,NULL,2015-06-08T00:00:00,2016-11-30T00:00:00,0,357445.75, ,Fail,Duplicate Mod Title,
0A0001.001,P00003,NULL,2015-06-08T00:00:00,2016-11-30T00:00:00,0,47032.11, ,Fail,Duplicate Mod Title,
0A0001.001,P00004,NULL,2015-06-08T00:00:00,2017-09-01T00:00:00,0,119172.10, ,Fail,Duplicate Mod Title,
0A0001.001,P00005,NULL,2015-06-08T00:00:00,2017-09-01T00:00:00,0,5452.38, ,Fail,Duplicate Mod Title,
0A0001.001,P00006,NULL,2015-06-08T00:00:00,2017-11-11T00:00:00,0,69288.53, ,Fail,Duplicate Mod Title,
0A0001.001,P00007,NULL,2015-06-08T00:00:00,2019-05-31T00:00:00,0,192819.49, ,Fail,Duplicate Mod Title,
0A0001.001,P0008,NULL,10/18/2019,10/18/2019,0,2206.00, ,Fail,Duplicate Mod Title,
0A0001.005,NULL,NULL,2017-05-23T00:00:00,2017-10-30T00:00:00,0,1307594.00, ,Success,Added successfully,
0A0001.005,P00001,NULL,2017-05-23T00:00:00,2017-10-30T00:00:00,0,12496.71, ,Fail,Duplicate Mod Title,
0A0001.005,P00002,NULL,2017-05-23T00:00:00,2017-10-30T00:00:00,0,8341.15, ,Fail,Duplicate Mod Title,
0A0001.006,NULL,NULL,2017-06-16T00:00:00,2017-11-26T00:00:00,0,339500.00, ,Success,Added successfully,
0A0001.007,NULL,NULL,2017-08-15T00:00:00,2017-11-15T00:00:00,0,136685.00, ,Success,Added successfully,
0A0001.008,NULL,NULL,2017-11-01T00:00:00,2018-06-29T00:00:00,0,1603398.00, ,Success,Added successfully,
0A0001.008,1,NULL,2018-06-29T00:00:00,2018-08-13T00:00:00,0,79157.93, ,Fail,Duplicate Mod Title,
0A0001.008,2,added twp Mods,2017-11-01T00:00:00,2018-08-13T00:00:00,0,158864.16, ,Success,Added successfully,
0A0001.008,3,NULL,2017-11-01T00:00:00,2018-08-13T00:00:00,0,48753.38, ,Fail,Duplicate Mod Title,
0A0001.008,4,added two mods - ma,2017-11-01T00:00:00,2018-10-08T00:00:00,0,159472.79, ,Success,Added successfully,
0A0001.008,5,NULL,10/18/2019,10/18/2019,0,-7700.00, ,Fail,Duplicate Mod Title,
0A0001.012,0,NULL,2017-11-22T00:00:00,2018-06-30T00:00:00,0,204911.00, ,Success,Added successfully,
0A0001.012,1,NULL,2017-11-22T00:00:00,2018-07-15T00:00:00,0,3315.00, ,Fail,Duplicate Mod Title,
0B0001,0,NULL,2018-04-16T00:00:00,2023-04-15T00:00:00,0,0, ,Success,Added successfully,
0B0001,1,Add Jared Deible as key personnel.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0B0001,2,Administrative mod to change the DUNS from NW Resource Partners to NW Research Partnership JV,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0B0001,3,"Change Contracting Officer, Change proposal submission of task orders and evaluation criteria, Change the contract period of performance  to a base and option years.",2018-04-16T00:00:00,2019-04-15T00:00:00,0,0, ,Success,Added successfully,
0B0001,4,"Exercise option period 1.  Extend the period of performance to 4/15/2020. Increase max order quantity by $2,000,000 per year.  ",2018-04-16T00:00:00,2020-04-15T00:00:00,0,0, ,Success,Added successfully,
0B0001,5,Administrative Modification.  Change Contracting Officer.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0B0001.001,0,NULL,2018-09-29T00:00:00,2023-09-28T00:00:00,0,1300000.00, ,Success,Added successfully,
0B0001.001,1,Administrative modification to change DUNS from NW Resource Partners to NW Resource Partnership.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0B0001.001,2,Administrative modification to change COR.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0C0001,0,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0C0002,0,NULL,2018-09-28T00:00:00,2018-11-30T00:00:00,0,46391.00, ,Success,Added successfully,
0F0001,0,NULL,2018-12-11T00:00:00,2021-12-10T00:00:00,0,0, ,Success,Added successfully,
0F0001,1,Mod 1 is a no cost administrative mod to correct the FSC code.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0F0001.099,0,"Minimum Guarantee of $2,500.00 if no Task Orders are won.",2018-12-11T00:00:00,2021-12-10T00:00:00,,2500.00, ,Fail,Contract doesn't exist,
0G0001,0,NULL,2018-11-02T00:00:00,2023-11-01T00:00:00,0,0, ,Success,Added successfully,
0G0001.001,0,NULL,2019-06-11T00:00:00,2020-09-30T00:00:00,0,2360822.00, ,Success,Added successfully,
0N0001,0,NULL,2013-10-07T00:00:00,2015-10-06T00:00:00,0,0, ,Success,Added successfully,
0N0001,4,"P0004 - EXERCISE OPTION  1.    The purpose of this modification is to exercise the option to extend services in accordance   with FAR Clause 52.217-8.  2.    Option period 3 is extended for six months from 07 October 2018 to 06 April 2019.  The CLIN   values remain the current contract rates as required by FAR Clause 52.217-8.  As a result, the   total contract capacity remains  $200,000,000.00.  3.    All other terms and conditions are unchanged.  ",2018-10-07T00:00:00,2019-04-06T00:00:00,0,0, ,Fail,Error while updating in database i.e: String or binary data would be truncated.
The statement has been terminated.,
0N0001,P00003,NULL,10/18/2019,10/18/2019,0,0, ,Fail,Duplicate Mod Title,
0N0001,P0002,"Exercise Option Year 2, increased capacity to $160,000,000.00",2013-10-07T00:00:00,2017-10-06T00:00:00,0,0, ,Success,Added successfully,
0N0001.002,0,NULL,2015-09-29T00:00:00,2016-10-23T00:00:00,0,1562073.00, ,Success,Added successfully,
0N0001.002,1,NULL,2015-09-29T00:00:00,2017-01-26T00:00:00,0,145404.00, ,Fail,Duplicate Mod Title,
0N0001.002,2,Can't locate original File. Difference of funding split between mod 2 and 3.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0N0001.002,3,Can't locate original file.,10/18/2019,10/18/2019,0,59181.00, ,Success,Added successfully,
0N0001.002,4,NULL,2016-12-15T00:00:00,2017-04-21T00:00:00,0,12432.00, ,Fail,Duplicate Mod Title,
0N0001.002,5,NULL,2015-09-29T00:00:00,2017-11-30T00:00:00,0,251470.00, ,Fail,Duplicate Mod Title,
0N0001.002,6,POP Extension due to weather days. No cost mod.,2015-09-29T00:00:00,2018-01-03T00:00:00,0,0, ,Success,Added successfully,
0N0001.002,7,NULL,2015-09-29T00:00:00,2018-03-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
0N0001.002,8,"The purpose of this modification is to extend the period of performance to 30 JUNE 2019 at no additional cost, in order to resolve a possible design/construction defect of the ACP lane taper, to process final payment, and to close out of the task order.  These adjustments are an accord, satisfaction, and constitute compensation in full on behalf of the contractor and its subcontractors and suppliers, and/or for all costs and markups directly or in directly attributed to the changes ordered herein, and for any delays caused by the Government prior to the execution of this modification.  All other terms and conditions remain unchanged",2015-09-29T00:00:00,2019-06-30T00:00:00,0,0, ,Fail,Error while updating in database i.e: String or binary data would be truncated.
The statement has been terminated.,
0N0001.003,0,NULL,2016-09-30T00:00:00,2017-08-16T00:00:00,0,518722.00, ,Success,Added successfully,
0N0001.004,0,Period of performance is within 10 days after Notice To Proceed and 280 to complete.,10/18/2019,10/18/2019,0,97755.05, ,Success,Added successfully,
0N0001.004,0-NTP,Notice to Proceed.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0N0001.004,1,NULL,2017-09-22T00:00:00,2018-09-29T00:00:00,0,24975.65, ,Success,Added successfully,
0N0001.004,2,NULL,2018-09-29T00:00:00,2019-06-30T00:00:00,0,34385.29, ,Fail,Duplicate Mod Title,
0N0001.004,3,NULL,2018-09-29T00:00:00,2019-09-30T00:00:00,0,1701.00, ,Fail,Duplicate Mod Title,
0N0001.005,0,New Task Order.,2017-09-23T00:00:00,2017-12-29T00:00:00,0,149876.29, ,Success,Added successfully,
0N0001.006,0,NULL,2018-08-13T00:00:00,2019-08-12T00:00:00,0,1331989.31, ,Success,Added successfully,
0N0001.006,0-NTP,NULL,10/18/2019,10/18/2019,0,0, ,Fail,Duplicate Mod Title,
0N0001.007,0,NULL,2019-04-05T00:00:00,2020-04-04T00:00:00,0,3386620.00, ,Success,Added successfully,
0N001.002,0,NULL,2015-09-29T00:00:00,2016-10-23T00:00:00,0,1562073.00, ,Success,Added successfully,
0N001.002,1,NULL,10/18/2019,10/18/2019,0,145404.00, ,Fail,Duplicate Mod Title,
0N001.002,2,adds funding to FT. AP Hill Clin 0006,2015-09-29T00:00:00,2017-01-26T00:00:00,0,18706.00, ,Success,Added successfully,
0N001.002,3,Adds funding to Clin 0007,2015-09-29T00:00:00,2017-04-21T00:00:00,0,40475.00, ,Success,Added successfully,
0N001.002,4,Adds funding for Clin 0008,10/18/2019,10/18/2019,0,12432.00, ,Success,Added successfully,
0N001.002,5,"Adds $87,470.00 to Clin 0009 and adds $164,000.00 to Clin 0010",2015-09-29T00:00:00,2017-11-30T00:00:00,0,251470.00, ,Success,Added successfully,
0N001.002,6,"1.   The purpose of this modification is to extend the period of performance date from 30 November   20 l7 to 03 January 2018.  The POP change for this project is associated with weather delays and   should be considered as this is an uncontrollable event.  2.   This is no cost associated with this extension and the nature of the work is not being   changed.  3.   The total amount of weather day per the contractor is 51.  Therefore, the contractor is   requesting a POP extension of 23 work days and the government agrees this is reasonable.  ",2017-11-30T00:00:00,2018-01-03T00:00:00,0,0, ,Fail,Error while updating in database i.e: String or binary data would be truncated.
The statement has been terminated.,
0N001.002,7,"The purpose of this modification is to extend the period of performance to March 31, 2018. ",2017-09-29T00:00:00,2018-03-31T00:00:00,0,0, ,Success,Added successfully,
0N001.999,0,NULL,2013-10-07T00:00:00,2015-10-06T00:00:00,0,0, ,Success,Added successfully,
0R0001,0,Authorized funding through Option Year 2,2014-12-12T00:00:00,2017-12-14T00:00:00,0,21094221.89, ,Success,Added successfully,
0R0001,10,Award Fee for 6/15/17 - 12/14/17,10/18/2019,10/18/2019,0,105187.61, ,Success,Added successfully,
0R0001,11,Award fee for period 12/15/17 - 6/14/2018.,10/18/2019,10/18/2019,0,90345.24, ,Success,Added successfully,
0R0001,12,"Funding for additional 1750 eLOMA cases, PM and SME support.",10/18/2019,10/18/2019,0,314232.69, ,Success,Added successfully,
0R0001,13,Change CO and Contract Specialist.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0R0001,14,"Exercise option year 4, add funding, increase ceiling.",2014-12-12T00:00:00,2019-12-14T00:00:00,0,5305173.68, ,Success,Added successfully,
0R0001,15,Award Fee for CLIN 4002.,10/18/2019,10/18/2019,0,88928.35, ,Success,Added successfully,
0R0001,16,Funding increase  ,10/18/2019,10/18/2019,0,281695.25, ,Success,Added successfully,
0R0001,17,Realignment of funds.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
0R0001,18,Award fee for 12/18 - 6/19.,10/18/2019,10/18/2019,0,100300.00, ,Success,Added successfully,
0R0001,9,Funding obligation for Option Year 3.,2014-12-12T00:00:00,2018-12-14T00:00:00,0,5342193.23, ,Success,Added successfully,
100001,NULL,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
100002,0,NULL,2017-03-23T00:00:00,2018-01-20T00:00:00,0,113594.00, ,Success,Added successfully,
100003,NULL,NULL,2017-02-01T00:00:00,2018-01-31T00:00:00,0,0, ,Success,Added successfully,
100003,001,NULL,2018-02-01T00:00:00,2019-01-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
100003,002,NULL,2019-02-01T00:00:00,2020-01-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
100003.107,BTO,NULL,2017-08-31T00:00:00,2018-03-26T00:00:00,0,536827.61, ,Success,Added successfully,
100003.107,PTO,NULL,2017-06-22T00:00:00,2017-07-10T00:00:00,0,4500.00, ,Fail,Duplicate Mod Title,
100003.110,BTO,NULL,2017-09-15T00:00:00,2018-09-28T00:00:00,0,760941.65, ,Success,Added successfully,
100003.110,P00001,MOD 01 reduced funding and added time,2017-09-15T00:00:00,2018-10-01T00:00:00,0,-24104.16, ,Success,Added successfully,
100003.110,P00002,MOD 00002 Added funding,10/18/2019,10/18/2019,0,13758.77, ,Success,Added successfully,
100003.110,PTO,NULL,2017-06-22T00:00:00,2017-07-10T00:00:00,0,4500.00, ,Fail,Duplicate Mod Title,
100003.112,BTO,NULL,2017-09-15T00:00:00,2018-08-07T00:00:00,0,471924.19, ,Success,Added successfully,
100003.112,P00001,BTO MOD 01 - Extended POP Date,2017-09-15T00:00:00,2018-10-22T00:00:00,0,0, ,Success,Added successfully,
100003.112,P00002,BTO MOD 02 - Time Extension,2017-09-15T00:00:00,2019-07-01T00:00:00,0,0, ,Success,Added successfully,
100003.112,PTO,NULL,2017-06-26T00:00:00,2017-07-13T00:00:00,0,4500.00, ,Fail,Duplicate Mod Title,
100003.114,BTO,NULL,2017-08-15T00:00:00,2018-01-26T00:00:00,0,244756.87, ,Success,Added successfully,
100003.114,P00001,NULL,2017-09-13T00:00:00,2018-04-19T00:00:00,0,0, ,Fail,Duplicate Mod Title,
100003.114,PTO,NULL,2017-06-26T00:00:00,2017-07-13T00:00:00,0,4500.00, ,Fail,Duplicate Mod Title,
100003.115,BTO,NULL,2017-08-23T00:00:00,2018-06-28T00:00:00,0,115306.85, ,Success,Added successfully,
100003.115,P0002,NULL,2018-03-22T00:00:00,2018-06-25T00:00:00,0,3072.22, ,Fail,Duplicate Mod Title,
100003.115,PTO,NULL,2017-07-12T00:00:00,2017-07-27T00:00:00,0,4500.00, ,Fail,Duplicate Mod Title,
100003.117,BTO,NULL,2017-09-19T00:00:00,2018-02-05T00:00:00,0,131419.43, ,Success,Added successfully,
100003.117,P00001,MOD added time to the POP,2017-09-19T00:00:00,2018-02-26T00:00:00,0,0, ,Success,Added successfully,
100003.117,P00002,MOD added time to the POP,2017-09-19T00:00:00,2018-08-15T00:00:00,0,0, ,Fail,Duplicate Mod Title,
100003.117,P00003,"MOD added funding only, no extra time.",10/18/2019,10/18/2019,0,40118.43, ,Success,Added successfully,
100003.117,P00004,MOD 04 added time to POP,2017-09-19T00:00:00,2018-09-03T00:00:00,0,0, ,Success,Added successfully,
100003.117,PTO,NULL,2017-08-11T00:00:00,2017-08-21T00:00:00,0,4500.00, ,Fail,Duplicate Mod Title,
