Customer Name,Customer Type,Department,Agency,Description,Address,Country,State,City,Zip Code,Email,PhoneNo,Abbreviation,Action
99 CONS/LGCA   ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
University of Alaska Anchorage,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
University of Alaska Anchorage,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
University of Alaska Anchorage,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
University of Alaska Anchorage,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
673rd Contracting Squadron,Federal,Dept. of Defense,Air Force,,"10480 Sijan Avenue, JBER AK",United States,Virginia,Dulles,98174,,,,Add
CDC NIOSH Pittsburgh,Department of Health and Human Services,,,,"Centers for Disease Control and Prevention (CDC)
Office of Acquisition Services (OAS)
626 Cochrans Mill Rd
Pittsburgh, PA 15236-0070",United States,Virginia,Dulles,98174,,,,Add
FDA,Department of Health and Human Services,,,,"DHHS/FDA/OAGS/DAP
4041 Powder Mill Road
Beltsville MD 20705",United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
673rd Contracting Squadron,Federal,Dept. of Defense,Air Force,,"10480 Sijan Ave. JBER , AK 99506",United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Idaho,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
673rd Contracting Squadron,Federal,Dept. of Defense,Air Force,,"10480 Sijan Ave Ste 242
JBER, AK 99506",United States,Virginia,Dulles,98174,,,,Add
Canada Nuclear Laboratories,Canadian Nuclear Laboratories,,,,,United States,Virginia,Dulles,98174,,,,Add
Fluor Marine Propulsion,Federal,Dept. of Defense,Navy,,,United States,Virginia,Dulles,98174,,,,Add
Fluor Marine Propulsion,Federal,Dept. of Defense,Navy,,,United States,Virginia,Dulles,98174,,,,Add
"UT Battelle, LLC",Federal,Dept. of Energy,,,ORNL,United States,Virginia,Dulles,98174,,,,Add
"Himes Consulting, LLC",Commercial,,,,"3301 West Genoa Way
Chandler, AZ  85226",United States,Virginia,Dulles,98174,,,,Add
City of Idaho Falls,City Government,,,,,United States,Virginia,Dulles,98174,,,,Add
NIH,Department of Health and Human Services,,,,,United States,Virginia,Dulles,98174,,,,Add
USDA FS Western Zone CP,Federal,Dept. of Agriculture,Forest Service,,"2324 E. McDowell Rd
Phoenix, AZ 85006",United States,Virginia,Dulles,98174,,,,Add
US Fish and Wildlife Service,US Fish and Wildlife Service,,,,"1101 E Tudor Road
Anchorage, AK 99503-6199",United States,Virginia,Dulles,98174,,,,Add
City of Idaho,City Government,,,,"380 Constitution Way
P.O. Box 50220
Idaho Falls, Idaho 83405-0220",United States,Virginia,Dulles,98174,,,,Add
Robert Peccia & Associates,Commercial,,,,"3147 Saddle Drive
PO Box 5653
Helena, MT  59601",United States,Virginia,Dulles,98174,,,,Add
99 CONS,Federal,Dept. of Defense,Air Force,,"3890 Tyndall Ave    Nellis, AFB, NV 89191
",United States,Virginia,Dulles,98174,,,,Add
"Cascade Bridge, LLC",State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
NIH,Department of Health and Human Services,,,,,United States,Virginia,Dulles,98174,,,,Add
BLM California,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
NAVSUP,Federal,Dept. of Defense,Navy,,,United States,Virginia,Dulles,98174,,,,Add
99 CONS,Federal,Dept. of Defense,Air Force,,Financial Manager USAF WAREFARE CENTER NELLIS AFB. NV,United States,Virginia,Dulles,98174,,,,Add
"Pioneer Technical Services, Inc.",Commercial,,,,"PO Box 3445
Butte, MT  59702",United States,Virginia,Dulles,98174,,,,Add
"Pioneer Technical Services, Inc.",Commercial,,,,"P.O. Box 3445 
Butte, MT 59702",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
Rocky Mountain Hardware,Commercial,,,,"1020 Airport Way
Hailey, ID  83333",United States,Virginia,Dulles,98174,,,,Add
Montana State Fund,State Government,,,,"PO Box 4759
Helena, MT  59604-4759",United States,Virginia,Dulles,98174,,,,Add
Mettler & Associates,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
CDA Trust,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
354th Contracting Squadron,Federal,Dept. of Defense,Air Force,,"2310 Central Ave. Bldg 2258 Eielson AFB, AK 99702",United States,Virginia,Dulles,98174,,,,Add
354th Contracting Squadron,Federal,Dept. of Defense,Air Force,,"2310 Central Avenue Eielson AFB, AK 99702",United States,Virginia,Dulles,98174,,,,Add
MICC Ft. Jackson,Federal,Dept. of Defense,Army,,,United States,Virginia,Dulles,98174,,,,Add
"NPS, PWR",Federal,Dept. of the Interior,NPS,,"300 Ala Moana Blvd, Rm 6-226
Box 50165 
Honolulu, HI 96850",United States,Virginia,Dulles,98174,,,,Add
USACE Los Angeles District,Federal,Dept. of Defense,Army Corps,,"U.S. Army Corps of Engineers
915 Wilshire Blvd, Suite 930
Attn: CESPL-CTE Christina Chavez
Los Angeles, CA 90017",United States,Virginia,Dulles,98174,,,,Add
BLM-CA Desert District Office,Federal,Dept. of the Interior,BLM,,"2800 Cottage Way, Suite W1623
Sacramento, CA  95825",United States,Virginia,Dulles,98174,,,,Add
"AGEISS, Inc.",Federal,Dept. of Defense,Army Corps,,"12477 W. Cedar Drive, Suite 103 Lakewood CO 80228",United States,Virginia,Dulles,98174,,,,Add
"Talen Montana, LLC",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Southern Nevada Water Authority,State Government,,,,"1001 South Valley View Blvd.
Las Vegas, NV  89153
",United States,Virginia,Dulles,98174,,,,Add
University of Alaska Anchorage,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
US Army Engineering and Support Center,Federal,Dept. of Defense,Army,,,United States,Virginia,Dulles,98174,,,,Add
US Coast Guard,Federal,Dept. of Homeland Security,Coast Guard,,,United States,Virginia,Dulles,98174,,,,Add
BLM Wyoming,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM New Mexico,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
"TREC, Inc.",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
US Army Engineering and Support Center,Federal,Dept. of Defense,Army,,,United States,Virginia,Dulles,98174,,,,Add
354th Contracting Squadron,Federal,Dept. of Defense,Air Force,,"2310 Central Avenue Suite 3 Eielson AFB, AK 99702",United States,Virginia,Dulles,98174,,,,Add
University of Alaska Anchorage,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,"730-4B 2148
Aiken, SC  29808",United States,Virginia,Dulles,98174,,,,Add
ABQ Indian Health Services,Department of Health and Human Services,,,,,United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,"730-4B 2148
Aiken, SC  29808",United States,Virginia,Dulles,98174,,,,Add
Albuquerque Indian Health Services,Department of Health and Human Services,,,,"4101 Indian School Road NE Ste 225
Albuquerque NM 87110",United States,Virginia,Dulles,98174,,,,Add
Albuquerque Indian Health Services,Department of Health and Human Services,,,,"Albuquerque Indian Health Services
4101 Indian School Road NE Ste 225
Albuquerque NE 87110",United States,Virginia,Dulles,98174,,,,Add
Albuquerque Indian Health Services,Department of Health and Human Services,,,,"Albuquerque Indian Health Services
4101 Indian School Road NE Ste 225
Albuquerque NM 87110",United States,Virginia,Dulles,98174,,,,Add
Albuquerque Indian Health Services,Department of Health and Human Services,,,,"Albuquerque Indian Health Services
4101 Indian School Road NE Ste 225
Albuquerque NM 87110",United States,Virginia,Dulles,98174,,,,Add
"Vanderbilt Minerals, LLc",Commercial,,,,"Vanderbilt Minerals, LLC",United States,Virginia,Dulles,98174,,,,Add
Montana Dept of Environmental Quality,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
Phoenix Area Indian Health Services,Department of Health and Human Services,,,,,United States,Virginia,Dulles,98174,,,,Add
PMA,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
Flathead Electric Cooperative,Federal,Dept. of the Interior,NPS,,,United States,Virginia,Dulles,98174,,,,Add
Walters Ready-Mix Inc.,Commercial,,,,"342 W 4th N
Rexburg, ID  83440",United States,Virginia,Dulles,98174,,,,Add
Arizona Public Service Company,Commercial,,,,"PO Box 53999  M/S 3181
Phoenix, AZ  85072",United States,Virginia,Dulles,98174,,,,Add
US Coast Guard,Federal,Dept. of Homeland Security,Coast Guard,,"USCG Civil Engineering Unit-Juneau (Det. Seattle)
915 2nd Ave, Room 2664
Seattle, WA 98174",United States,Virginia,Dulles,98174,,,,Add
PMA,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
GEOServices LLC,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Mattern & Craig,Commercial,,,,"429 Clay Street
Kingsport, TN 37660",United States,Virginia,Dulles,98174,,,,Add
Carter County Highway Dept.,State Government,,,,"1246 Stateline Road
Elizabethton, TN 37643",United States,Virginia,Dulles,98174,,,,Add
Horne Properties - Smokey Mountains LLC,Commercial,,,,"412 N. Cedar Bluff Road; Suite 205
Knoxville, TN 37923",United States,Virginia,Dulles,98174,,,,Add
Arizona Public Service Co,Commercial,,,,"2121 W. Cheryl Drive, Phoenix, AZ 85021",United States,Virginia,Dulles,98174,,,,Add
New Mexico Interstate Stream Commission,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
New Mexico Interstate Stream Commission,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
AKANA,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
Michael Baker International,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"Kern Wooley, P. C.",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"Maul, Foster & Alongi",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
CDA Trust,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
LDSS Corp,Federal,Dept. of the Interior,BIA,,,United States,Virginia,Dulles,98174,,,,Add
673rd Contracting Squadron,Federal,Dept. of Defense,Air Force,,"673rd Contracting Squadron
10480 Sijan Ave
JBER, AK 99506-2501",United States,Virginia,Dulles,98174,,,,Add
USDA - NRCS,Federal,Dept. of Agriculture,Natural Resources Conservation Service,,,United States,Virginia,Dulles,98174,,,,Add
Mettler & Associates,Commercial,,,,"PO Box 2186 
Cody, WY  82414",United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,"730-4B 2148
Aiken, SC  29808",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
Bureau of Reclamation - Lower CO,Federal,Dept. of the Interior,BOR,,,United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA   ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
NAVFAC NW,Federal,Dept. of Defense,Navy,,"1115 Lexington Street
Building 103
Oak Harbor, WA 98278
",United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
SantaLubes Manufacturing LLC dba Blackman Uhler Specialists,Commercial,,,,"P.O. Box 273210
Tampa, FL 33688",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA   ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA   ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
MICC Ft. Stewart,Federal,Dept. of Defense,Army,,"976 William H. Wilson Ave, Bldg. 621 Fort Stewart, GA 31314",United States,Virginia,Dulles,98174,,,,Add
Denbury,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
MICC Ft. Stewart,Federal,Dept. of Defense,Army,,"976 William H. Wilson Ave, Bldg. 621 Fort Stewart, GA 31314",United States,Virginia,Dulles,98174,,,,Add
"Environmental Intelligence, LLC",State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
"Environmental Intelligence, LLC",State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
CDC/NIOSH PITTSBURGH,Department of Health and Human Services,,,,"Centers for Disease Control and Prevention
Building & Facilities Contracts Branch
2920 Brandywine Road, MS-K71
Atlanta, GA 30341-5539",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA   ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA   ,Federal,Dept. of Defense,Army,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
"Haley & Aldrich, Inc.",Commercial,,,,"2033 North Main St STE 309, Walnut Creek, CA 94596",United States,Virginia,Dulles,98174,,,,Add
99 CONS LGC,Federal,Dept. of Defense,Air Force,,"99CONS -LGC, 5865 SWAAB BLVD. NELLIS AFB, NV  89191",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Contracting Officer, A&E and Construction
Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
AFCEC,Federal,Dept. of Defense,Air Force,,"772DEnterprice Sourcing Squadron
2261 Hughes Ave., Ste 163
JBSA Lackland, TX  89236",United States,Virginia,Dulles,98174,,,,Add
BLM Oregon,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
"Himes Consulting, LLC",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
DOI - FWS DIV of Natural & Cultural Resources,Federal,Dept. of the Interior,USFWS,,"Eastside Federal Complex
911 NE 11th Avenue
Portland, OR  97232",United States,Virginia,Dulles,98174,,,,Add
CDR US Army Environmental Command,Federal,Dept. of Defense,Army,,"Environmental Contracting Division
U.S. Army Mission and Installation Contracting Command (MICC)
2205 INFANTRY POST ROAD
JBSA FORT SAM HOUSTON TX 78234-1361",United States,Virginia,Dulles,98174,,,,Add
"TREC, Inc.",Commercial,,,,"1800 West Koch, Ste 6
Bozeman, MT  59715",United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
USACE Omaha District,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
"Environmental Intelligence, LLC",State Government,,,,"1590 South Coast Hwy, Suite 17
Laguna Beach, CA  9265",United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,"Savannah River Nuclear Solutions
730-4B 2148
Aiken, SC 29808",United States,Virginia,Dulles,98174,,,,Add
Department of Energy,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
NIWC Pacific,Federal,Dept. of Defense,Navy,,Code 22560,United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA  ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
"Maul Foster & Alongi, Inc.",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Pinedale Energy Partners,Commercial,,,,"9663 US Hwy 191
PO Box 2125
Pinedale, WY  82941",United States,Virginia,Dulles,98174,,,,Add
"Maul Foster & Alongi, Inc.",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
BLM California,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
US Coast Guard,Federal,Dept. of Homeland Security,Coast Guard,,,United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA   ,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
BLM Wyoming,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
Montana DEQ,State Government,,,,"PO Box 200901
Helena, MT  59620",United States,Virginia,Dulles,98174,,,,Add
99 CONS/LGCA,Federal,Dept. of Defense,Air Force,,"99 CONS/LGCA, 5865 Swaab Blvd Building 588, Nellis AFB, NV 89191",United States,Virginia,Dulles,98174,,,,Add
US Army Corps of Engineers,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
US Army Corps of Engineers,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
BLM ID State Office,Federal,Dept. of the Interior,BLM,,"1387 S Vinnell Way
Boise, ID  83709",United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,NOC - Denver,United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Contracting Officer, A&E and Construction
Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,"Bureau of Land Management | National Operations Center
Denver Federal Center | Bldg 50, OC-664 | PO Box 25047 | Denver, CO 80225-0447
",United States,Virginia,Dulles,98174,,,,Add
