NAICSGuid,Code,Title
{1B83D59C-AA0B-409F-9A1F-F10710FAD8DA},524298,All Other Insurance Related Activities
{E74F4C8D-15A2-45DF-AA4F-F123495C676E},713940,Fitness and Recreational Sports Centers
{A1F4EE4C-1549-4FE0-A446-F127AC7FECD9},322291,Sanitary Paper Product Manufacturing
{8EA36DF4-43F7-41EA-91ED-F147BDC2948C},334290,Other Communications Equipment Manufacturing
{0EDDCF03-EE23-40F4-B231-F167575E3909},56161,"Investigation, Guard, and Armored Car Services"
{5C41256D-6EA8-46D5-9FC6-F1B008C9F33D},61161,Fine Arts Schools
{4E482990-4813-466C-89D6-F1BBA1070C2C},44511,Supermarkets and Other Grocery (except Convenience
{891E68EA-38F3-49C2-9469-F1F9D2CA1684},11121,Vegetable and Melon Farming
{0F1F94F9-DA62-4EE3-84EE-F203D7C2785D},23713,Power and Communication Line and Related Structure
{0B85A492-147E-41DE-9AE8-F2110E4CE781},519130,Internet Publishing and Broadcasting and Web Searc
{678A75B6-1C41-437C-A0D1-F211A7F5BB9A},6243,Vocational Rehabilitation Services
{33714AF3-2346-4BE9-8D6B-F253A7D3C801},61,Educational Services
{C2A4181A-3CFB-4732-9038-F273EF083ED4},44811,Men's Clothing Stores
{F902F170-5800-4454-850F-F289A98CB07C},423710,Hardware Merchant Wholesalers
{FDFF435C-2944-4469-8C24-F2A425F147F0},611692,Automobile Driving Schools
{13D65E1E-6995-4848-A4F9-F2BAF798067D},333922,Conveyor and Conveying Equipment Manufacturing
{82B1F406-C149-491E-8A99-F2E1CC262060},6213,Offices of Other Health Practitioners
{7E8924E8-3D78-4362-BEFC-F354775543F0},32192,Wood Container and Pallet Manufacturing
{A12407A1-17EC-4C25-B6D8-F3CEAA805435},1131,Timber Tract Operations
{683C9A4D-4386-43E5-A9CB-F3D7A3B34981},111150,Corn Farming
{A1853A57-BE89-40C3-A30E-F3FD1B13B50C},425120,Wholesale Trade Agents and Brokers
{37BA530B-B6FC-475E-AD45-F42A76AD8402},924110,Administration of Air and Water Resource and Solid
{86948BB3-F239-450B-A983-F43B0D53D962},325910,Printing Ink Manufacturing
{21170CC1-9773-4735-AFA2-F43C04942334},62134,"Offices of Physical, Occupational and Speech Thera"
{7768BD63-AD7C-46D5-B8CD-F43D87C1DF5D},221113,Nuclear Electric Power Generation
{5BE2C4FD-8BF7-4FAA-9498-F4402862344B},92214,Correctional Institutions
{96FE725E-BDC5-4665-B7A8-F4667C4D42FF},446110,Pharmacies and Drug Stores
{8CE9B1D2-4F36-491A-9B61-F46FE126087B},45393,Manufactured (Mobile) Home Dealers
{E6786CEC-0B81-426E-97EA-F47ABC9DFA31},337211,Wood Office Furniture Manufacturing
{CE67B9AA-0C87-4ABE-8257-F497778B08B5},42385,Service Establishment Equipment and Supplies Merch
{B47EDAB1-5EC5-4D19-B53D-F4C7A7F8E6CF},8139,"Business, Professional, Labor, Political, and Simi"
{ADEF7F89-5681-40F0-8947-F4E4A822F154},56,Administrative and Support and Waste Management an
{4527DDDD-D569-42F3-884E-F4EA4DE7E52D},33341,"Ventilation, Heating, Air-Conditioning, and Commer"
{D7ACC6FD-0100-4AA3-9A09-F51DDCD473A2},33313,Mining and Oil and Gas Field Machinery Manufacturi
{81B2BAD5-A8FA-4F55-8367-F538D3FA0CE0},52321,Securities and Commodity Exchanges
{657DAC2D-DF0F-4FC5-B593-F5C994BA169C},311811,Retail Bakeries
{69D07672-EB1C-4601-8A0C-F5E7397C293B},311314,Cane Sugar Manufacturing
{41F08083-C4B4-46CC-9AD7-F631B8A91EF8},336211,Motor Vehicle Body Manufacturing
{4666FEE6-E646-4BFA-A63B-F6347BEE8474},51912,Libraries and Archives
{CDF73C4A-093F-4599-A8F0-F650F2CAD461},81292,Photofinishing
{20E764EB-D942-46B9-AED2-F66D0B5AF8AE},812,Personal and Laundry Services
{E7BE350D-453A-4110-B33D-F6942026A874},8121,Personal Care Services
{B17B079C-9BFD-4FC7-A78B-F6A8F5E470DD},623110,Nursing Care Facilities (Skilled Nursing Facilitie
{54CE9826-226E-4A0C-95E5-F6B37CE30FD4},113310,Logging
{CFAA2D16-D578-4895-88D9-F6EBFB8B9D4C},51,Information
{4B8BC8E1-2952-458E-9914-F724897C5D00},523999,Miscellaneous Financial Investment Activities
{0E5E37BD-E201-4BDC-BA10-F7323DD40BF7},333243,"Sawmill, Woodworking, and Paper Machinery Manufact"
{9E697C52-B149-41F6-A572-F7389F802ECB},322211,Corrugated and Solid Fiber Box Manufacturing
{CDB1803B-EF2B-4C64-9835-F76EEEF0AEBE},236116,New Multifamily Housing Construction (except For-S
{069E8B27-DE47-4701-A6EA-F7787BC08ED4},812210,Funeral Homes and Funeral Services
{E5E2682C-0D5F-46C6-9479-F77C4BB6214E},33391,Pump and Compressor Manufacturing
{09343425-0261-43A9-9C8A-F78248132282},8113,Commercial and Industrial Machinery and Equipment
{BFD2EBF9-090D-4B8A-9B66-F782C7B749A4},519110,News Syndicates
{8F7FE2C2-5553-4BBF-AE16-F792439585C2},54191,Marketing Research and Public Opinion Polling
{A98D39AD-649B-4ABB-A19D-F7BC488410C4},33231,Plate Work and Fabricated Structural Product Manuf
{D46C91F4-E199-40D2-A735-F7C893935CA7},53212,"Truck, Utility Trailer, and RV (Recreational Vehic"
{958D3F23-BF3C-447E-B4A1-F7CBCD4BE03C},5415,Computer Systems Design and Related Services
{1B93BCFC-B2DE-4FD4-8616-F7FAEBF7E275},71394,Fitness and Recreational Sports Centers
{A4EC5705-E866-4CB6-86BC-F805F240621C},336999,All Other Transportation Equipment Manufacturing
{489FF332-CE09-4466-BE8E-F81387D3115B},33122,Rolling and Drawing of Purchased Steel
{C8D0480B-E77C-46F9-89EE-F8383BA0F17D},423220,Home Furnishing Merchant Wholesalers
{45E36E5D-127F-40EC-9A22-F83E8227E9DF},33632,Motor Vehicle Electrical and Electronic Equipment
{ACBC780B-23CC-48C6-BA49-F851F18967EF},11411,Fishing
{AE17967D-82ED-40CC-8459-F8B6A13C735F},541320,Landscape Architectural Services
{8A014B53-CA70-4BB2-9C10-F8B6B68E5B18},3112,Grain and Oilseed Milling
{DEA23701-C9A6-467F-BE73-F8F3870FA034},336320,Motor Vehicle Electrical and Electronic Equipment
{DA03D5BB-A72C-455B-B3A7-F8F9ABBD9129},561410,Document Preparation Services
{637E4D02-6D56-402A-923B-F9062D83E415},336,Transportation Equipment Manufacturing
{39CDCD86-E9B0-432F-B806-F914246F6C50},423510,Metal Service Centers and Other Metal Merchant Who
{ABE0D0C4-BD49-4E27-B067-F925063DD736},541410,Interior Design Services
{A67BE6C6-3AB6-4922-B962-F934DCCA3783},315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing
{32E11C8B-C2BC-4E94-A261-F95DC92A4EB6},2373,"Highway, Street, and Bridge Construction"
{1C8A5810-FFCE-4D92-8BE9-F97F0F3F8673},452319,All Other General Merchandise Stores
{14BAD660-BC69-4FFA-85C1-F992B423D947},334111,Electronic Computer Manufacturing
{A15B24FE-379C-441E-9272-F9B74C0AE2E8},8134,Civic and Social Organizations
{2525E53D-B7D5-4265-BF57-FA1FDD5CA9AE},445,Food and Beverage Stores
{FB80503E-0D1D-4F3E-A0F5-FA44C31C5404},327213,Glass Container Manufacturing
{6D10538B-A8B2-486A-91E2-FA76B3A2AF65},4413,"Automotive Parts, Accessories, and Tire Stores"
{69957896-3786-4A69-85AF-FA77A8D3BF98},115,Support Activities for Agriculture and Forestry
{12F64A82-2AA6-4023-9C3A-FA8E2FA8FFA7},721120,Casino Hotels
{1B9C6377-2449-4BE8-856C-FAB67D80A5E0},32213,Paperboard Mills
{51997ABD-DD3E-4085-92B7-FAE25EDC9ACC},48551,Charter Bus Industry
{2A094A88-FFBB-494E-AF0F-FAEA147AFDAF},53249,Other Commercial and Industrial Machinery and Equi
{A39DAE0D-2A38-49F7-83BC-FB0554828B19},711410,"Agents and Managers for Artists, Athletes, Enterta"
{4672F0AE-07A1-4643-91E8-FB153559A106},484121,"General Freight Trucking, Long-Distance, Truckload"
{A955728E-E1FD-42F4-995F-FB1EF0C2EB9A},311611,Animal (except Poultry) Slaughtering
{C6CA1D89-478E-4D85-A5EF-FB1FD3412529},21,"Mining, Quarrying, and Oil and Gas Extraction"
{F15B2DE7-D624-47F7-81BC-FB2583101021},54171,"Research and Development in the Physical, Engineer"
{4FC57D98-CE06-4ED2-9372-FB3DCACEC67F},334220,Radio and Television Broadcasting and Wireless Com
{C48A5151-2077-45EA-9BA9-FB7E0C5AC62E},721110,Hotels (except Casino Hotels) and Motels
{AD921EA1-7C8B-4546-8897-FB84B738C593},487990,"Scenic and Sightseeing Transportation, Other"
{7A92F5B3-2E1E-4961-88A7-FBA58C37FB13},42339,Other Construction Material Merchant Wholesalers
{E4629B24-625E-4DA8-B9AC-FBE29B95EF1F},4831,"Deep Sea, Coastal, and Great Lakes Water Transport"
{DEDD50AC-BD7F-406A-A791-FBE6E8EA5549},315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel"
{37D7324A-DAD9-4639-BB3F-FCCF5028D2EF},42399,Other Miscellaneous Durable Goods Merchant Wholesa
{DC13C687-617E-4DE2-A428-FD4FB6913450},23814,Masonry Contractors
{5FDA307A-A042-4B7F-BB5C-FD5103E68F5A},112330,Turkey Production
{04D94F2E-20B6-43FB-B1A1-FD5B4A9E5590},423720,Plumbing and Heating Equipment and Supplies (Hydro
{0D635B66-3D31-43E4-BA4A-FD8266C5CBAE},424470,Meat and Meat Product Merchant Wholesalers
{43149E83-34CA-4B0D-AD92-FDB6359902E0},332811,Metal Heat Treating
{C46DFE4A-DB31-424C-A8A2-FDC45231C175},322110,Pulp Mills
{EAAF2687-53E4-4414-B66E-FDD577CE5C69},45399,All Other Miscellaneous Store Retailers
{8BF391D2-2E11-4A14-B03B-FE10508BE460},813219,Other Grantmaking and Giving Services
{F402CBC8-0A88-4927-A536-FE10E6BB9260},313320,Fabric Coating Mills
{02473730-5399-4C3C-A3E0-FE49EF95D924},54187,Advertising Material Distribution Services
{127076B9-005A-4028-998E-FE4CF52D9FBF},92212,Police Protection
{B1931349-B8CA-45AA-823F-FE5CE07F1602},325411,Medicinal and Botanical Manufacturing
{469D68C0-2877-4D74-9E3D-FE60576C5494},561,Administrative and Support Services
{E1B0FCC6-5FF6-48DA-BE83-FE8F03A1C638},312113,Ice Manufacturing
{783EA024-538E-4A06-A0F6-FE91F915F9FC},33422,Radio and Television Broadcasting and Wireless Com
{E4F60DE1-525C-41DD-87CC-FEC5DE93CBF4},541511,Custom Computer Programming Services
{A18DF4FA-BB24-45AC-BB51-FF4126C02098},492110,Couriers and Express Delivery Services
{76FFB16F-7DEB-4F58-B95C-FFB7E8D9431D},541613,Marketing Consulting Services
{66C75365-78D1-4DD0-BD9E-FFBCD31F3C6E},42511,Business to Business Electronic Markets
{08BB11C5-99F8-4FBF-8BD3-FFBE61920D3F},52213,Credit Unions
{246B4790-156C-4857-A0A8-FFE1143ACFCA},339114,Dental Equipment and Supplies Manufacturing
